artifact,check,status,detail,observed,expected
bodyshield/robot/__init__.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/audit_labels.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/calibrate_noise_floor.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/emergency_stop_monitor.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/healthcheck.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/reset_check.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/run_batch.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/safe_api.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/safety_gate.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/robot/verifier.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/safe_robot_runner.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/schema.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim/__init__.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim/envs.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim/robots.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim/runners.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim/tasks.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim/validators.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim_envs.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/sim_videos.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/simulation/__init__.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/simulation/envs.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/simulation/robots.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/simulation/tasks.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/simulation/wrappers.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/source_import_audit.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/stats.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/tasks.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/trajectory_wam.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/visual_artifact_audit.py,python_file_py_compile,pass,Python source compiles,,
bodyshield/visual_wam.py,python_file_py_compile,pass,Python source compiles,,
scripts/build_bodyshield_icra_paper.py,python_file_py_compile,pass,Python source compiles,,
scripts/build_paper_targets.py,python_file_py_compile,pass,Python source compiles,,
scripts/build_release_bundle.py,python_file_py_compile,pass,Python source compiles,,
scripts/finalize_maxout_artifacts.py,python_file_py_compile,pass,Python source compiles,,
scripts/finalize_nonrejectable_artifacts.py,python_file_py_compile,pass,Python source compiles,,
scripts/finalize_v2_artifacts.py,python_file_py_compile,pass,Python source compiles,,
scripts/finalize_v3_artifacts.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_artifact_inventory_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_claim_boundary_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_command_surface_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_config_schema_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_corrective_trace_readiness.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_derived_results_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_environment_dependency_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_evidence_consistency_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_external_policy_benchmark.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_non_hardware.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_paper_source_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_portable_hygiene_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_real_video_wam_readiness.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_release_determinism_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_release_payload_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_release_runtime_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_results_integrity_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_source_import_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/run_visual_artifact_audit.py,python_file_py_compile,pass,Python source compiles,,
scripts/smoke_check.py,python_file_py_compile,pass,Python source compiles,,
scripts/verify_citations.py,python_file_py_compile,pass,Python source compiles,,
scripts/verify_claims.py,python_file_py_compile,pass,Python source compiles,,
scripts/verify_non_hardware_pack.py,python_file_py_compile,pass,Python source compiles,,
scripts/verify_release_payload.py,python_file_py_compile,pass,Python source compiles,,
scripts/verify_reproducibility.py,python_file_py_compile,pass,Python source compiles,,
tests/test_bodybreak.py,python_file_py_compile,pass,Python source compiles,,
tests/test_bodybreak_search.py,python_file_py_compile,pass,Python source compiles,,
tests/test_bodyshield.py,python_file_py_compile,pass,Python source compiles,,
tests/test_bodyshield_repair.py,python_file_py_compile,pass,Python source compiles,,
tests/test_claim_ledger.py,python_file_py_compile,pass,Python source compiles,,
tests/test_data_schema.py,python_file_py_compile,pass,Python source compiles,,
tests/test_metrics.py,python_file_py_compile,pass,Python source compiles,,
tests/test_no_raw_motor_commands.py,python_file_py_compile,pass,Python source compiles,,
tests/test_perturbations.py,python_file_py_compile,pass,Python source compiles,,
tests/test_reproducibility_manifest.py,python_file_py_compile,pass,Python source compiles,,
tests/test_robot_safety_gate.py,python_file_py_compile,pass,Python source compiles,,
tests/test_safe_api_contract.py,python_file_py_compile,pass,Python source compiles,,
tests/test_schema.py,python_file_py_compile,pass,Python source compiles,,
tests/test_verifier_logic.py,python_file_py_compile,pass,Python source compiles,,
scripts/build_bodyshield_icra_paper.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/build_paper_targets.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/build_release_bundle.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/finalize_maxout_artifacts.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/finalize_nonrejectable_artifacts.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/finalize_v2_artifacts.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/finalize_v3_artifacts.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_artifact_inventory_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_claim_boundary_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_command_surface_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_config_schema_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_corrective_trace_readiness.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_derived_results_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_environment_dependency_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_evidence_consistency_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_external_policy_benchmark.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_non_hardware.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_paper_source_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_portable_hygiene_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_real_video_wam_readiness.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_release_determinism_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_release_payload_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_release_runtime_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_results_integrity_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_source_import_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/run_visual_artifact_audit.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/smoke_check.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/verify_citations.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/verify_claims.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/verify_non_hardware_pack.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/verify_release_payload.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
scripts/verify_reproducibility.py,script_has_main_guard,pass,script has a guarded CLI entry point,,
bodyshield,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield._legacy,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.audit_videos,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.claim_ledger,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.make_figures,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.make_tables,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.plots,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.stats,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.summarize_batch,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.tables,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.verify_package,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.analysis.videos,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.artifact_inventory_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.bodybreak,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.bodybreak_search,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.bodyshield,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.bodyshield_repair,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.claim_boundary_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.command_surface_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.config_schema_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core.bodybreak,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core.bodyshield,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core.metrics,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core.oracle,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core.perturbations,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.core.repair,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.corrective_adaptation,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.corrective_trace_readiness,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.derived_results_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.environment_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.evidence_consistency,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.external_policy_benchmark,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.falsification,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.high_fidelity,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.high_fidelity_learning,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.learned_outcome_model,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.logging_utils,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.metrics,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.neural_wam,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.pack_verification,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.paper,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.paper.build,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.paper_source_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.perturbations,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.plotting,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.bodyshield_policy,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.domain_randomization,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.epec,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.grid_worstcase,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.human_effect_prior,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.nominal,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.robust_control,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.policies.sysid_retune,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.portable_hygiene_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.real_video_wam_readiness,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.release_bundle,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.release_determinism_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.release_payload_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.release_runtime_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.repair,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.results_integrity,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.audit_labels,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.calibrate_noise_floor,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.emergency_stop_monitor,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.healthcheck,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.reset_check,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.run_batch,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.safe_api,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.safety_gate,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.robot.verifier,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.safe_robot_runner,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.schema,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim.envs,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim.robots,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim.runners,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim.tasks,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim.validators,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim_envs,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.sim_videos,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.simulation,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.simulation.envs,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.simulation.robots,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.simulation.tasks,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.simulation.wrappers,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.source_import_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.stats,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.tasks,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.trajectory_wam,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.visual_artifact_audit,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield.visual_wam,bodyshield_module_imports_in_subprocess,pass,module imported,,import succeeds
bodyshield/safe_robot_runner.py,hardware_stub_exists_nonempty,pass,hardware stub exists and is nonempty,,
bodyshield/safe_robot_runner.py,hardware_stub_refusal_boundary_present,pass,hardware stub contains explicit safety/refusal boundary wording,,safety plus refusal/confirmation wording
bodyshield/safe_robot_runner.py,hardware_stub_forbidden_raw_io_absent,pass,no raw hardware/network I/O tokens found,,no forbidden tokens
bodyshield/safe_robot_runner.py,hardware_stub_cli_guard_present,pass,hardware stub is not a CLI module,,
bodyshield/safe_robot_runner.py,safe_robot_api_methods_raise_safety_violation,pass,safe robot API entry points refuse with SafetyViolation,,no missing SafetyViolation raises
bodyshield/robot/healthcheck.py,hardware_stub_exists_nonempty,pass,hardware stub exists and is nonempty,,
bodyshield/robot/healthcheck.py,hardware_stub_refusal_boundary_present,pass,hardware stub contains explicit safety/refusal boundary wording,,safety plus refusal/confirmation wording
bodyshield/robot/healthcheck.py,hardware_stub_forbidden_raw_io_absent,pass,no raw hardware/network I/O tokens found,,no forbidden tokens
bodyshield/robot/healthcheck.py,hardware_stub_cli_guard_present,pass,hardware stub CLI entry point is guarded,,
bodyshield/robot/safety_gate.py,hardware_stub_exists_nonempty,pass,hardware stub exists and is nonempty,,
bodyshield/robot/safety_gate.py,hardware_stub_refusal_boundary_present,pass,hardware stub contains explicit safety/refusal boundary wording,,safety plus refusal/confirmation wording
bodyshield/robot/safety_gate.py,hardware_stub_forbidden_raw_io_absent,pass,no raw hardware/network I/O tokens found,,no forbidden tokens
bodyshield/robot/safety_gate.py,hardware_stub_cli_guard_present,pass,hardware stub CLI entry point is guarded,,
bodyshield/robot/run_batch.py,hardware_stub_exists_nonempty,pass,hardware stub exists and is nonempty,,
bodyshield/robot/run_batch.py,hardware_stub_refusal_boundary_present,pass,hardware stub contains explicit safety/refusal boundary wording,,safety plus refusal/confirmation wording
bodyshield/robot/run_batch.py,hardware_stub_forbidden_raw_io_absent,pass,no raw hardware/network I/O tokens found,,no forbidden tokens
bodyshield/robot/run_batch.py,hardware_stub_cli_guard_present,pass,hardware stub CLI entry point is guarded,,
